med_id,principio_activo,reglas_pediatria,estado_pediatria,reglas_renal,estado_renal,nota
MED-0471,PIRITINOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0472,PIROXICAM,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0473,POLIMIXINA B SULFATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0474,POMALIDOMIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0475,POSACONAZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0476,PRAMIPEXOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0477,PRAVASTATINA SODICA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0478,PRAZOSINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0479,PREDNISOLONA,2,VALIDADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0480,PREDNISONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0481,PRIMAQUINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0482,PRIMIDONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0483,PROGESTERONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0484,PROPAFENONA CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0485,PROPANOLOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0486,PROPILTIOURACILO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0487,PROPINOX CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0488,PROPIONATO DE FLUTICASONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0489,PRUCALOPRIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0490,PSEUDOEFEDRINA CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0491,QUETIAPINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0492,RALTEGRAVIR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0493,RANITIDINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0494,RANOLAZINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0495,RASAGILINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0496,RETINOL (PALMITATO DE VITAMINA A),0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0497,RIBOCICLIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0498,RIBOFLAVINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0499,RIFAMPICINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0500,RIFAXIMINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0501,RILPIRIVINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0502,RILUZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0503,RIOCIGUAT,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0504,RISPERIDONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0505,RITONAVIR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0506,RIVAROXABAN,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0507,RIVASTIGMINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0508,ROCIVERINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0509,ROFLUMILAST,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0510,ROSUVASTATINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0511,RUFINAMIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0512,RUPATADINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0513,RUTINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0514,RUXOLITINIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0515,SACUBITRIL VALSARTAN,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0516,SAFINAMIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0517,SALMETEROL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0518,SECNIDAZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0519,SELEXIPAG,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0520,SEMAGLUTIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0521,SERTRALINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0522,SEVELAMER CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0523,SILDENAFILO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0524,SILIMARINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0525,SILODOSINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0526,SIMETICONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0527,SIMVASTATINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0528,SITAGLIPTINA,0,NO HABILITADO,3,VALIDADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0529,SOFOSBUVIR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0530,SOLIFENACINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0531,SOMATOTROPINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0532,SORAFENIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0533,SOTALOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0534,SUBSALICILATO DE BISMUTO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0535,SUCRALFATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0536,SULBUTIAMINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0537,SULFADIAZINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0538,SULFADOXINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0539,SULFAMETIZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0540,SULFAMETOXAZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0541,SULFASALAZINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0542,SULFATO DE MAGNESIO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0543,SULFATO DE MANGANESO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0544,SULFATO DE POTASIO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0545,SULFATO DE ZINC,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0546,SULFATO FERROSO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0547,SULPIRIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0548,SULTAMICILINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0549,SUMATRIPTAN,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0550,SUNITINIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0551,SUVOREXANT,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0552,TACROLIMUS,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0553,TADALAFILO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0554,TALAZOPARIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0555,TAMOXIFENO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0556,TAMSULOSINA CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0557,TAPENTADOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0558,TELMISARTAN,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0559,TEMOZOLAMIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0560,TENOFOVIR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0561,TEOFILINA ANHIDRA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0562,TERAZOSINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0563,TERBINAFINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0564,TERBUTALINA SULFATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0565,TERIFLUNOMIDA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0566,TESTOSTERONA UNDECANOATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0567,TETRABENAZINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0568,TETRACICLINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0569,TIAMINA CLORHIDRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0570,TIBOLONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0571,TICAGRELOR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0572,TINIDAZOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0573,TIOCOLCHICOSIDO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0574,TIOGUANINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0575,TIOTROPIO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0576,TIROSINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0577,TIZANIDINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0578,TOFACITINIB,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0579,TOLTERODINA L-TARTRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0580,TOPIRAMATO,0,NO HABILITADO,2,VALIDADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0581,TRAMADOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0582,TRAMETINIB DIMETILSULFOXIDO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0583,TRANDOLAPRIL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0584,TRAZODONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0585,TREONINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0586,TRETINOINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0587,TRIAZOLAM,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0588,TRIENTINA CLORHIDARTO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0589,TRIFLUOPERAZINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0590,TRIMEBUTINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0591,TRIMETAZIDINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0592,TRIMETOPRIM,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0593,TRIMIPRAMINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0594,TRIPTOFANO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0595,ULIPRISTAL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0596,UMECLIDINIO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0597,VALACICLOVIR,0,NO HABILITADO,12,VALIDADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0598,VALERATO DE ESTRADIOL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0599,VALGANCICLOVIR,0,NO HABILITADO,8,VALIDADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0600,VALSARTAN,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0601,VANCOMICINA,4,VALIDADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0602,VARDENAFIL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0603,VARENICLINA TARTRATO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0604,VELPATASVIR,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0605,VENETOCLAX,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0606,VENLAFAXINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0607,VERAPAMILO,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0608,VERICIGUAT,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0609,VIGABATRINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0610,VILANTEROL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0611,VILDAGLIPTINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0612,VORICONAZOL,2,VALIDADO,2,VALIDADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0613,VORTIOXETINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0614,WARFARINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0615,ZIDOVUDINA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0616,ZOFENOPRIL,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0617,ZOLPIDEM,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
MED-0618,ZOPLICONA,0,NO HABILITADO,0,NO HABILITADO,Sin regla automática no significa que el medicamento no pueda usarse; significa que esta versión no dispone de una pauta general suficientemente validada.
